42.51516986	1697684070	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	26.2	ms	25.89866996	280	44.6470902	361								
42.65534997	1697684070	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	31.5	ms	26.28918004	233	45.12251997	368								
42.80163002	1697684070	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.1	ms	26.63107991	285	45.61185002	368								
53.06673002	1697684080	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	32.6	ms	27.02765012	282	46.09933019	380								
53.21399999	1697684080	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.6	ms	27.41759992	271	46.59658003	378								
53.36575985	1697684080	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28	ms	27.80136991	261	47.09039998	371								
53.50889993	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	24.8	ms	28.17313004	252	47.57886004	376								
53.64790988	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	31.2	ms	28.54551005	259	48.07013011	375								
53.79460001	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	37.6	ms	28.91489005	274	48.5615201	391								
53.94677997	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	23.2	ms	29.29884005	125	49.07237005	378								
54.08506989	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	28.9	ms	29.53436995	130	49.56730008	389								
54.22758007	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	33.8	ms	29.77536011	168	50.07538009	379								
54.37549996	1697684081	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	39.5	ms	30.05730009	146	50.57442999	384								
54.52975988	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	21.9	ms	30.31391001	137	51.07642007	382								
54.66702986	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	30.2	ms	30.57438993	159	51.57432008	388								
54.81140995	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	36.9	ms	30.84507012	175	52.08237004	388								
54.96285987	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	40	ms	31.15009999	160	52.5877502	418								
55.11735988	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	25.7	ms	31.41858006	143	53.12169003	394								
55.25780988	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	32.5	ms	31.66977	142	53.63283014	393								
55.40538001	1697684082	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	35.9	ms	31.92508006	192	54.14014006	400								
55.55675006	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	38	ms	32.22906995	158	54.65526009	395								
55.70875001	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	26.4	ms	32.52561998	150	55.16518998	403								
55.84942007	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	31.1	ms	32.78728008	163	55.68691015	404								
55.99555993	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	37	ms	33.10100007	179	56.20746017	396								
56.14652991	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	39.2	ms	33.38962007	183	56.72156	405								
56.29996991	1697684083	64	bytes	from	10.0.2.22:	icmp_seq	1	ttl	63	time	24	ms	33.6821301	174	57.24439001	405								
													33.9684	158	57.76532006	402								
													34.23521996	180										
													34.55167007	173										
													34.84455991	223										
													35.18690991	184										
													35.48035002	193										
													35.78346992	203										
													36.09693003	191										
													36.39828992	218										
													36.72623992	196										
													37.046	175										
													37.33734989	183										
													37.62849998	200										
													37.93769002	186										
													38.23584008	189										
													38.55640006	210										
													38.8763299	241										
													39.22738004	224										
													39.56089997	218										
													39.88820004	256										
													40.29174995	263										
													40.66542006	259										
													41.0341599	214										
													41.35781002	217										
													41.68463993	239										
													42.03484011	219										
													42.37980008	232										
													42.72214007	210										
													43.04144001	231										
													43.38263011	231										
													43.7230401	240										
													44.07287002	226										
													44.40770006	272										
													44.80093002	223										
													45.13422012	275										
													45.52636003	229										
													45.86425996	253										
													46.24194002	248										
													46.60031009	287										
													46.99957991	266										
													47.37639999	247										
													47.78074002	304										
													48.19664001	275										
													48.58073997	292										
													48.98089004	264										
													49.35505009	241										
													49.70606995	275										
													50.09036994	262										
													50.47887993	302										
													50.89160991	243										
													51.24545002	153										
													51.50902009	131										
													51.74915004	128										
													51.98762989	163										
													52.26045012	132										
													52.50252008	165										
													52.7771101	168										
